Comercio Formal,,,,
Unidad,Nombre Unidad,Zona Coplademun,Giro,Cantidad
96,Colli Sitio,5A,Herreria,2
96,Colli Sitio,5A,Impresiones,1
96,Colli Sitio,5A,Lavanderia,2
96,Colli Sitio,5A,Material para construccion,1
96,Colli Sitio,5A,Miscelanea,1
96,Colli Sitio,5A,Papeleria,2
96,Colli Sitio,5A,Renta de sistema de computo,1
96,Colli Sitio,5A,Rotulos,1
96,Colli Sitio,5A,Salon de eventos,1
96,Colli Sitio,5A,Taller autoelectrico,1
96,Colli Sitio,5A,Taller de aparatos electricos y electronicos,1
96,Colli Sitio,5A,Taller de equipo industrial,1
96,Colli Sitio,5A,Tortilleria,1
97,Colli Urbano ,6,Abarrotes,68
97,Colli Urbano ,6,Academia de actividades deportivas y de esparcimiento,3
97,Colli Urbano ,6,Accesorios automotrices,5
97,Colli Urbano ,6,Adiestramiento canino,1
97,Colli Urbano ,6,Agencia de autos seminuevos,6
97,Colli Urbano ,6,Agencia de mensajeria y paqueteria,3
97,Colli Urbano ,6,Agencia de viajes,2
97,Colli Urbano ,6,Aire acondicionado,1
97,Colli Urbano ,6,Alimentos,108
97,Colli Urbano ,6,Alineacion,1
97,Colli Urbano ,6,Almacen,20
97,Colli Urbano ,6,Aluminio,2
97,Colli Urbano ,6,Artesanias,2
97,Colli Urbano ,6,Articulos de belleza,6
97,Colli Urbano ,6,Articulos de decoracion,1
97,Colli Urbano ,6,Articulos de limpieza,8
97,Colli Urbano ,6,Articulos eroticos,2
97,Colli Urbano ,6,Auto baño,3
97,Colli Urbano ,6,Baño publico,1
97,Colli Urbano ,6,Bar,9
97,Colli Urbano ,6,Bazar,3
97,Colli Urbano ,6,Billar,3
97,Colli Urbano ,6,Bodega,40
97,Colli Urbano ,6,Boneteria y merceria,4
97,Colli Urbano ,6,Bufet de ingenieria,1
97,Colli Urbano ,6,Cafeteria,4
97,Colli Urbano ,6,Carniceria,9
97,Colli Urbano ,6,Carpinteria,12
97,Colli Urbano ,6,casa de cambio,3
97,Colli Urbano ,6,Centro artistico cultural,2
97,Colli Urbano ,6,Centro botanero,1
97,Colli Urbano ,6,Centro de acopio,3
97,Colli Urbano ,6,Cerrajeria,1
97,Colli Urbano ,6,Chatarra y reciclados,3
97,Colli Urbano ,6,Clinica,1
97,Colli Urbano ,6,Compra venta de sistema de computo,1
97,Colli Urbano ,6,Consultorio medico,11
97,Colli Urbano ,6,Consultorio odontologico,3
97,Colli Urbano ,6,Cremeria,1
97,Colli Urbano ,6,Depilacion con cera,2
97,Colli Urbano ,6,Detallado automotriz,3
97,Colli Urbano ,6,Discoteca,3
97,Colli Urbano ,6,Diseño e impresion,1
97,Colli Urbano ,6,Dulceria,3
97,Colli Urbano ,6,Equipo de computo,1
97,Colli Urbano ,6,Escuela,12
97,Colli Urbano ,6,Estetica,18
97,Colli Urbano ,6,Estudio fotografico,1
97,Colli Urbano ,6,Expendio de pollo,2
97,Colli Urbano ,6,Fabricas e industrias,55
97,Colli Urbano ,6,Farmacia,13
97,Colli Urbano ,6,Ferreteria,10
97,Colli Urbano ,6,Frutas y verduras,6
97,Colli Urbano ,6,Fuente de sodas,1
97,Colli Urbano ,6,Gasolinera,3
97,Colli Urbano ,6,Gimnasio,5
97,Colli Urbano ,6,Guarderia,2
97,Colli Urbano ,6,Herreria,13
97,Colli Urbano ,6,Imprenta,9
97,Colli Urbano ,6,Instalacion de equipo de sonido,4
97,Colli Urbano ,6,Institucion bancaria y de credito,3
97,Colli Urbano ,6,Laboratorio de analisis clinicos,2
97,Colli Urbano ,6,Lavanderia,3
97,Colli Urbano ,6,Llantera,5
97,Colli Urbano ,6,Madereria,3
97,Colli Urbano ,6,Manufactura menor,12
97,Colli Urbano ,6,Maquinaria en general,2
97,Colli Urbano ,6,Mariscos,1
97,Colli Urbano ,6,Material para construccion,5
97,Colli Urbano ,6,Material para construccion,2
97,Colli Urbano ,6,Minisuper,11
97,Colli Urbano ,6,Miscelanea,12
97,Colli Urbano ,6,Muebleria,5
97,Colli Urbano ,6,Oficina administrativa,53
97,Colli Urbano ,6,Optica,1
97,Colli Urbano ,6,Paileria,1
97,Colli Urbano ,6,Panaderia,4
97,Colli Urbano ,6,Papeleria,12
97,Colli Urbano ,6,Pasteles y postres,3
97,Colli Urbano ,6,Pedicurista,3
97,Colli Urbano ,6,Pinturas,7
97,Colli Urbano ,6,Pisos,1
97,Colli Urbano ,6,Planchaduria,1
97,Colli Urbano ,6,Plasticos,2
97,Colli Urbano ,6,Prestacion de servicios,2
97,Colli Urbano ,6,Productos naturistas,2
97,Colli Urbano ,6,Purificacion y envasado de agua,9
97,Colli Urbano ,6,Refaccionaria,15
97,Colli Urbano ,6,Regalos,2
97,Colli Urbano ,6,Renta de articulos de fiesta,4
97,Colli Urbano ,6,Renta de sistema de computo,8
97,Colli Urbano ,6,Restaurant - bar,9
97,Colli Urbano ,6,Ropa,7
97,Colli Urbano ,6,Rosticeria,6
97,Colli Urbano ,6,Rotulos,1
97,Colli Urbano ,6,Sala de exhibicion,1
97,Colli Urbano ,6,Salon de eventos,10
97,Colli Urbano ,6,Salon de fiestas infantiles,3
97,Colli Urbano ,6,Suajes,1
97,Colli Urbano ,6,Taller autoelectrico,6
97,Colli Urbano ,6,Taller de aparatos electricos y electronicos,4
97,Colli Urbano ,6,Taller de bicicletas,1
97,Colli Urbano ,6,Taller de calzado,2
97,Colli Urbano ,6,Taller de laminado y pintura,20
97,Colli Urbano ,6,Taller de mofles y radiadores,4
97,Colli Urbano ,6,Taller de muelles,2
97,Colli Urbano ,6,Taller de torno,5
97,Colli Urbano ,6,Taller mecanico,40
97,Colli Urbano ,6,Telas,3
97,Colli Urbano ,6,Telefonos celulares,5
97,Colli Urbano ,6,Terraza tipo A,6
97,Colli Urbano ,6,Tintoreria,1
97,Colli Urbano ,6,Tlapaleria,3
97,Colli Urbano ,6,Tortilleria,9
97,Colli Urbano ,6,Venta de bebidas de baja graduacion,9
97,Colli Urbano ,6,Venta de boletos,1
97,Colli Urbano ,6,Veterinaria,6
97,Colli Urbano ,6,Video bar,4
97,Colli Urbano ,6,Video juegos,7
97,Colli Urbano ,6,Vidrieria,2
97,Colli Urbano ,6,Vinos y licores,8
97,Colli Urbano ,6,Vivero,1
97,Colli Urbano ,6,Zapateria,5
98,Condominio Coto Del Rey,5A,Solo anuncios estructurales ,2
103,Conjunto Laureles,1B,Abarrotes,1
103,Conjunto Laureles,1B,Estetica,1
104,Conjunto Patria Residencial,1B,Alimentos,1
104,Conjunto Patria Residencial,1B,Cafeteria,1
104,Conjunto Patria Residencial,1B,Estetica,1
104,Conjunto Patria Residencial,1B,Oficina administrativa,2
104,Conjunto Patria Residencial,1B,Prestamos prendarios,1
104,Conjunto Patria Residencial,1B,Ropa,1
107,Conjunto Zapopan,1B,Bodega,1
108,Constitución,1B,Abarrotes,226
108,Constitución,1B,Academia de actividades deportivas y esparcimiento,1
108,Constitución,1B,Academia de actividades tecnicas y de capacitacion,3
108,Constitución,1B,Accesorios automotrices,6
108,Constitución,1B,Accesorios de seguridad industrial,2
108,Constitución,1B,Accesorios de vestir,1
108,Constitución,1B,Accesorios para niños,1
108,Constitución,1B,Aceites  y lubricantes,2
108,Constitución,1B,Acuario,3
108,Constitución,1B,Aerobics,1
108,Constitución,1B,Agencia de mensajeria y paqueteria,1
108,Constitución,1B,Agencia de publicidad,1
108,Constitución,1B,Agencia de viajes,1
108,Constitución,1B,Alimento de uso animal,1
108,Constitución,1B,Alimentos,79
108,Constitución,1B,Almacen,2
108,Constitución,1B,Alquiler de ropa,4
108,Constitución,1B,Aparatos electrodomesticos,1
108,Constitución,1B,Aparatos ortopedicos,1
108,Constitución,1B,Aparatos y accesorios musicales,3
108,Constitución,1B,Artesanias,6
108,Constitución,1B,Articulos de belleza,15
108,Constitución,1B,Articulos de limpieza,5
108,Constitución,1B,Articulos de piel,2
108,Constitución,1B,Articulos de plomeria,2
108,Constitución,1B,Articulos para el hogar,3
108,Constitución,1B,Articulos para fiesta,1
108,Constitución,1B,Auto baño,2
108,Constitución,1B,Baños publicos,2
108,Constitución,1B,Bazar,9
108,Constitución,1B,Bebidas de baja graduacion,13
108,Constitución,1B,Bebidas sin contenido alcoholico,13
108,Constitución,1B,Billar,5
108,Constitución,1B,Bisuteria,6
108,Constitución,1B,Blancos,3
108,Constitución,1B,Bodega,7
108,Constitución,1B,Boneteria y merceria,11
108,Constitución,1B,Botanas,2
108,Constitución,1B,Cafeteria,2
108,Constitución,1B,Cantera,1
108,Constitución,1B,Carnes frias,1
108,Constitución,1B,Carniceria,33
108,Constitución,1B,Carpinteria,10
108,Constitución,1B,Casa de cambio,4
108,Constitución,1B,Centro de acopio,2
108,Constitución,1B,Ceramica,1
108,Constitución,1B,Cereales y semillas,25
108,Constitución,1B,Cerrajeria,6
108,Constitución,1B,"Chatarra, carton y periodico",2
108,Constitución,1B,Compra venta de sistema de computo,1
108,Constitución,1B,Consultorio medico,30
108,Constitución,1B,Consultorio odontologico,16
108,Constitución,1B,Cremeria,12
108,Constitución,1B,Cristaleria,1
108,Constitución,1B,Desechables,2
108,Constitución,1B,Detallado automotriz,2
108,Constitución,1B,Diseño e impresion,1
108,Constitución,1B,Dulceria,14
108,Constitución,1B,Envasado y purificacion de agua,9
108,Constitución,1B,Equipo medico,2
108,Constitución,1B,Escuela,5
108,Constitución,1B,Estetica,109
108,Constitución,1B,Estudio fotografico,5
108,Constitución,1B,Expendio de pan frio,1
108,Constitución,1B,Expendio de pollo,19
108,Constitución,1B,Fabrica para muebles de oficina,1
108,Constitución,1B,Fabricas e industrias,30
108,Constitución,1B,Fantacias y novedades,4
108,Constitución,1B,Farmacia,29
108,Constitución,1B,Farmacia homeopatica,1
108,Constitución,1B,Ferreteria,11
108,Constitución,1B,Floreria,5
108,Constitución,1B,Fotocopiadora,2
108,Constitución,1B,Frutas y verduras,35
108,Constitución,1B,Galopin,1
108,Constitución,1B,Gimnasio,2
108,Constitución,1B,Herreria,13
108,Constitución,1B,Hospitales y clinicas,1
108,Constitución,1B,Huevo,2
108,Constitución,1B,Imprenta,1
108,Constitución,1B,Instalacion de equipo de sonido,1
108,Constitución,1B,Institucion bancaria y de credito,4
108,Constitución,1B,Juegos de video,111
108,Constitución,1B,Juegos mecanicos y electromecanicos,2
108,Constitución,1B,Jugueteria,7
108,Constitución,1B,Laboratorio de analisis clinicos,3
108,Constitución,1B,Lavanderia,9
108,Constitución,1B,Llantera,7
108,Constitución,1B,Maquila,25
108,Constitución,1B,Maquinaria en general,2
108,Constitución,1B,Maquinas tragamonedas,7
108,Constitución,1B,Marcos y molduras,1
108,Constitución,1B,Mariscos,4
108,Constitución,1B,Material discografico,1
108,Constitución,1B,Material electrico,1
108,Constitución,1B,Material para construccion,3
108,Constitución,1B,Metales y composturas,1
108,Constitución,1B,Minisuper,5
108,Constitución,1B,Miscelanea,29
108,Constitución,1B,Moldes para inyeccion,1
108,Constitución,1B,Muebleria,17
108,Constitución,1B,Neveria - paleteria,27
108,Constitución,1B,Nopales y masa,1
108,Constitución,1B,Oficina administrativa,37
108,Constitución,1B,Optica,4
108,Constitución,1B,Panaderia,18
108,Constitución,1B,Pañales,1
108,Constitución,1B,Papeleria,46
108,Constitución,1B,Pasteles y postres,8
108,Constitución,1B,Pedicurista,1
108,Constitución,1B,Peleteria,1
108,Constitución,1B,Perfumeria,3
108,Constitución,1B,"Periodicos, libros y revistas",1
108,Constitución,1B,Pescaderia,1
108,Constitución,1B,Pinturas,10
108,Constitución,1B,Pisos,2
108,Constitución,1B,Planchaduria,2
108,Constitución,1B,Plasticos,9
108,Constitución,1B,Prestacion de servicios,1
108,Constitución,1B,Prestamos prendarios,11
108,Constitución,1B,Productos naturistas,16
108,Constitución,1B,Refaccionaria,25
108,Constitución,1B,Regalos,22
108,Constitución,1B,Relojeria,1
108,Constitución,1B,Renta de sistema de computo,36
108,Constitución,1B,Repacion de ropa,1
108,Constitución,1B,Restaurant,2
108,Constitución,1B,Ropa,117
108,Constitución,1B,Rosticeria,8
108,Constitución,1B,Salon para fiestas infantiles,1
108,Constitución,1B,Servicios funerarios,1
108,Constitución,1B,Taller autoelectrico,4
108,Constitución,1B,"Taller de alineacion, balanceo y suspension",3
108,Constitución,1B,Taller de aparatos electricos y electronicos,18
108,Constitución,1B,Taller de bicicletas,7
108,Constitución,1B,Taller de calzado,12
108,Constitución,1B,Taller de embobinado y bombeo,1
108,Constitución,1B,Taller de joyeria,10
108,Constitución,1B,Taller de laminado y pintura,7
108,Constitución,1B,Taller de mofles,1
108,Constitución,1B,Taller de motos,2
108,Constitución,1B,Taller de torno,4
108,Constitución,1B,Taller mecanico,26
108,Constitución,1B,Tapiceria,3
108,Constitución,1B,Telas,2
108,Constitución,1B,Telefonos celulares,11
108,Constitución,1B,Television por cable,1
108,Constitución,1B,Tintoreria,2
108,Constitución,1B,Tlapaleria,17
108,Constitución,1B,Tortilleria - molino,43
108,Constitución,1B,Tostaderia,11
108,Constitución,1B,Triplay y madera,1
108,Constitución,1B,Venta de materia prima,1
108,Constitución,1B,Veterinaria,5
108,Constitución,1B,Video club,1
108,Constitución,1B,Vidrieria,4
108,Constitución,1B,Vinos y licores,15
108,Constitución,1B,Zapateria,32
109,Constituyentes,1B,Abarrotes,2
109,Constituyentes,1B,Alimentos,1
109,Constituyentes,1B,Anuncios sin estructura luminoso,1
109,Constituyentes,1B,Carnitas y chicharron,1
109,Constituyentes,1B,Carpinteria,1
109,Constituyentes,1B,Consultorio odontologico,1
109,Constituyentes,1B,Herreria,1
109,Constituyentes,1B,Lienzo Charro Jorge Rivera,1
109,Constituyentes,1B,Optica ,1
109,Constituyentes,1B,Papelería,1
109,Constituyentes,1B,Ropa,1
109,Constituyentes,1B,Taller mecanico,1
109,Constituyentes,1B,Zapateria,1
110,Copala,RN,Abarrotes,8
111,Copalita Poblado,RS,Abarrotes ,7
111,Copalita Poblado,RS,Actividades Extractivas,1
111,Copalita Poblado,RS,Anuncios sin estructura opacos ,1
111,Copalita Poblado,RS,Chatarra y reciclados,1
111,Copalita Poblado,RS,Chatarra y reciclados,1
111,Copalita Poblado,RS,Deposito de cerveza,1
111,Copalita Poblado,RS,Estacion de gasolina,1
111,Copalita Poblado,RS,Estetica,1
111,Copalita Poblado,RS,Fabrica de materiales para la construccion,1
111,Copalita Poblado,RS,Fabricas e industrias,1
111,Copalita Poblado,RS,Granja,2
111,Copalita Poblado,RS,Purificacion y envasado de agua para consumo humano,2
111,Copalita Poblado,RS,Renta de sistema de computo,1
111,Copalita Poblado,RS,Salon de eventos,3
111,Copalita Poblado,RS,Terraza tipo A,1
111,Copalita Poblado,RS,Vinos y licores,1
112,"Coronilla, La",2B,Abarrotes,45
112,"Coronilla, La",2B,Alimentos,3
112,"Coronilla, La",2B,Anuncios sin estructura opacos,1
112,"Coronilla, La",2B,Anuncios sin estructuras luminosos,3
112,"Coronilla, La",2B,bazar ,1
112,"Coronilla, La",2B,Bodega ,1
112,"Coronilla, La",2B,Cahncas deportivas,1
112,"Coronilla, La",2B,Carniceria,4
112,"Coronilla, La",2B,Carpinteria,1
112,"Coronilla, La",2B,Centro de acopio,1
112,"Coronilla, La",2B,Cereales y semillas ,1
112,"Coronilla, La",2B,Cremerias ,2
112,"Coronilla, La",2B,Dulcerias,1
112,"Coronilla, La",2B,Escuela primaria,1
112,"Coronilla, La",2B,Estetica,3
112,"Coronilla, La",2B,Expendio de agua purificada ,1
112,"Coronilla, La",2B,Expendio de pollo ,2
112,"Coronilla, La",2B,Fabricas e industrias,2
112,"Coronilla, La",2B,Farmacia,2
112,"Coronilla, La",2B,Frutras y verduras,1
112,"Coronilla, La",2B,Guarderias,1
112,"Coronilla, La",2B,Herreria,2
112,"Coronilla, La",2B,Juegos de videos,4
112,"Coronilla, La",2B,Jugueteria,1
112,"Coronilla, La",2B,Lavanderia,1
112,"Coronilla, La",2B,Manufactura menor,2
112,"Coronilla, La",2B,Materia de construccion,2
112,"Coronilla, La",2B,Miscelanea,6
112,"Coronilla, La",2B,Pañales,1
112,"Coronilla, La",2B,Papeleria,3
112,"Coronilla, La",2B,Papeleria,1
112,"Coronilla, La",2B,Productos naturistas,1
112,"Coronilla, La",2B,PURIFICACIÓN Y ENVASADO DE AGUA PARA CONSUMO HUMANO,1
112,"Coronilla, La",2B,Refaccionaria,1
112,"Coronilla, La",2B,Renta de equipo de computo,2
112,"Coronilla, La",2B,Ropa,1
112,"Coronilla, La",2B,Taller de ladrillo de azotea,1
112,"Coronilla, La",2B,Tlapalerias,2
112,"Coronilla, La",2B,Tortilladoras,6
112,"Coronilla, La",2B,Vidriera ,2
115,División Del Norte,2A,ABARROTES EN GENERAL,22
115,División Del Norte,2A,ABARROTES EN GENERAL CON CERVEZA,9
115,División Del Norte,2A,ACCESORIOS AUTOMOTRICES ,1
115,División Del Norte,2A,ACUARIO,1
115,División Del Norte,2A,AGENCIA DE MENSAJERIA Y PAQUETERIA,1
115,División Del Norte,2A,AGENCIA DE MENSAJERIA Y PAQUETERRIA,3
115,División Del Norte,2A,AGENCIA DE VIAJES,2
115,División Del Norte,2A,ALIMENTOS Y BEBIDAS,11
115,División Del Norte,2A,ALQUILER DE ROPA,1
115,División Del Norte,2A,ALUMINIOS Y VIDRIOS,4
115,División Del Norte,2A,ANUNCIO EN BAÑO PUBLICO,1
115,División Del Norte,2A,ANUNCIO ESTRUCTURAL ,3
115,División Del Norte,2A,ANUNCIO ESTRUCTURAL SOBRE PUENTE PEATONAL,2
115,División Del Norte,2A,ANUNCIO SEMIESTRUCTURAL LUMINOSO,1
115,División Del Norte,2A,ANUNCIO SIN ESTRUCTURA LUMINOSO,1
115,División Del Norte,2A,ANUNCIO SIN ESTRUCTURA OPACO,2
115,División Del Norte,2A,ANUNCIOS ESPECIALES,1
115,División Del Norte,2A,ARTICULOS DE BELLEZA Y REGALOS,1
115,División Del Norte,2A,ARTICULOS DE LIMPIEZA Y DEL HOGAR,3
115,División Del Norte,2A,ARTICULOS DEPORTIVOS,1
115,División Del Norte,2A,AUTO BAÑO ,2
115,División Del Norte,2A,AUTOELECTRICO,1
115,División Del Norte,2A,BANCO,1
115,División Del Norte,2A,BAR,1
115,División Del Norte,2A,BAZAR,1
115,División Del Norte,2A,BODEGA,1
115,División Del Norte,2A,BONETERIA Y MERCERIA,1
115,División Del Norte,2A,CARNICERIA Y CHICHARRON,1
115,División Del Norte,2A,CARPINTERIA,1
115,División Del Norte,2A,CERRAJERIA,1
115,División Del Norte,2A,"COMPRA VENTA DE REFACCIONES, FRENOS Y BALATAS",1
115,División Del Norte,2A,CONSULTORIO MEDICO,3
115,División Del Norte,2A,CREMERIA,1
115,División Del Norte,2A,DEPOSITO DE CERVEZA,1
115,División Del Norte,2A,DESECHABLES,1
115,División Del Norte,2A,DULCERIA,3
115,División Del Norte,2A,ELABORACION DE PRODUCTOS HELADOS,1
115,División Del Norte,2A,ESTETICA,3
115,División Del Norte,2A,ESTETICA,5
115,División Del Norte,2A,EXPENDIO DE POLLO,1
115,División Del Norte,2A,FABRICA E INDUSTRIA,2
115,División Del Norte,2A,FARMACIAS,2
115,División Del Norte,2A,FERRETERIA Y TLAPALERIA,4
115,División Del Norte,2A,FRUTAS Y VERDURAS,3
115,División Del Norte,2A,HERRERIA,1
115,División Del Norte,2A,HERRERIA,2
115,División Del Norte,2A,INST. DE EQUIPO DE SONIDO,1
115,División Del Norte,2A,INSTALACIÓN DE EQUIPO DE SONIDO,1
115,División Del Norte,2A,INSTITUCION BANCARIA DE CREDITO,1
115,División Del Norte,2A,INYECCION Y SOPLADO DE PLASTICO,1
115,División Del Norte,2A,INYECCIÓN Y SOPLADO DE PLASTICO,1
115,División Del Norte,2A,JUEGOS DE VIDEOS,3
115,División Del Norte,2A,LLANTERA ,1
115,División Del Norte,2A,MANUFACTURA MENOR,1
115,División Del Norte,2A,MAQUILA ,1
115,División Del Norte,2A,MAQUINA TORTILLADORA,2
115,División Del Norte,2A,MISCELANEA ,2
115,División Del Norte,2A,NEVERIA,2
115,División Del Norte,2A,OFICINA ADMINISTRATIVA,3
115,División Del Norte,2A,OPTICAS ,2
115,División Del Norte,2A,PANADERIA,1
115,División Del Norte,2A,PAPELERIA,3
115,División Del Norte,2A,PINTURAS,3
115,División Del Norte,2A,PLATICOS,2
115,División Del Norte,2A,POLLOS ROSTIZADOS,1
115,División Del Norte,2A,PRODUCTOS NATURISTAS,1
115,División Del Norte,2A,REFACCIONARIA,4
115,División Del Norte,2A,REGALOS,2
115,División Del Norte,2A,RENTA DE SISTEMA DE COMPUTO,4
115,División Del Norte,2A,"REPARACION DE PIEZAS PARA SUSPENCION, MOFLES Y AMORTIGUADORES",1
115,División Del Norte,2A,RESTAURANT BAR CAMPESTRE,1
115,División Del Norte,2A,ROPA,4
115,División Del Norte,2A,ROSTICERIA,2
115,División Del Norte,2A,SERVICIO DE GRUAS,1
115,División Del Norte,2A,TALLER AUTOELECTRICO,1
115,División Del Norte,2A,TALLER DE APARATOS ELECTRONICOS Y ELECTRICOS,1
115,División Del Norte,2A,TALLER DE BICICLETAS,1
115,División Del Norte,2A,TALLER DE CALZADO,3
115,División Del Norte,2A,TALLER DE LAMINADO Y PINTURA,1
115,División Del Norte,2A,TALLER DE SOLDADURA,3
115,División Del Norte,2A,TALLER MECANICO,1
115,División Del Norte,2A,TALLER MECANICO,6
115,División Del Norte,2A,TELEFONOS CELULARES,1
115,División Del Norte,2A,TIENDA DE DEPORTES,1
115,División Del Norte,2A,TINTORERIA,1
115,División Del Norte,2A,TOSTADERIA,1
115,División Del Norte,2A,VENTA DE PAÑALES DESECHABLES E HIGIENICO,1
115,División Del Norte,2A,VENTA DE REFACCIONARIA AUTOMOTRIZ,1
115,División Del Norte,2A,VIDRIERA,2
115,División Del Norte,2A,ZAPATERIA,4
117,Don Bosco Vallarta,5A,ABARROTES EN GENERAL,2
117,Don Bosco Vallarta,5A,ABARROTES EN GENERAL CON CERVEZA,1
117,Don Bosco Vallarta,5A,ACAMENIA DE ACTIVIDADES TECNICAS Y DE CAPACITACION,1
117,Don Bosco Vallarta,5A,AGENCIA DE PUBLICIDAD,1
117,Don Bosco Vallarta,5A,AGENCIA DE VIAJES,2
117,Don Bosco Vallarta,5A,ALIMENTOS Y BEBIDAS,35
117,Don Bosco Vallarta,5A,ALIMENTOS Y BEBIDAS CON VINOS Y LICORES,13
117,Don Bosco Vallarta,5A,ALMACEN,1
117,Don Bosco Vallarta,5A,ANUNCIO ESTRUCTURAL,13
117,Don Bosco Vallarta,5A,APARATOS ELECTRONICOS,6
117,Don Bosco Vallarta,5A,APARATOS Y ACCESORIOS MUSICALES,1
117,Don Bosco Vallarta,5A,ARTESANIAS,3
117,Don Bosco Vallarta,5A,ARTICULOS DE BELLEZA Y REGALOS,17
117,Don Bosco Vallarta,5A,ARTICULOS DE DECORACION,1
117,Don Bosco Vallarta,5A,ARTICULOS DE PIEL,5
117,Don Bosco Vallarta,5A,ARTICULOS DE PLATA,2
117,Don Bosco Vallarta,5A,ARTICULOS DEPORTIVOS,2
117,Don Bosco Vallarta,5A,ARTICULOS PARA EL HOGAR,1
117,Don Bosco Vallarta,5A,ARTICULOS RELIGIOSOS,1
117,Don Bosco Vallarta,5A,BANCO,2
117,Don Bosco Vallarta,5A,BAR,1
117,Don Bosco Vallarta,5A,BILLAR,1
117,Don Bosco Vallarta,5A,BODEGA,1
117,Don Bosco Vallarta,5A,CAFETERIA,5
117,Don Bosco Vallarta,5A,CASA DE CAMBIO,2
117,Don Bosco Vallarta,5A,CENTRO DE DIVERSION CON FUENTE DE SODAS,1
117,Don Bosco Vallarta,5A,COMPRABENTA DE PRODUCTOS ALIMENTICIOS,1
117,Don Bosco Vallarta,5A,CONSULTORIO DENTAL,1
117,Don Bosco Vallarta,5A,DISEÑO E IMPRESIÓN,1
